CPU0
P1,1     0       1
P2,1     2       2
P3,1     3       3
P4,1     4       4
P5,1     5       7
P6,1     8       8
P5,2     9       11
P6,1     12       12
P5,3     13       15
P6,1     16       18
P4,1     19       27
P3,1     28       28
P4,2     29       88
P3,1     89       89
P4,3     90       119
P3,1     120       186
P4,4     187       256
P3,2     257       257
P4,5     258       267
P3,2     268       268
P4,6     269       278
P3,2     279       346
P2,1     347       347
P3,3     348       387
P2,1     388       389
P3,4     390       459
P2,1     460       460
P3,5     461       480
P2,1     481       481
P3,6     482       491
P2,1     492       565
P1,1     566       566
P2,2     567       646
P1,1     647       647
P2,3     648       697
P1,1     698       699
P2,4     700       769
P1,1     770       770
P2,5     771       810
P1,1     811       811
P2,6     812       821
P1,1     822       913
P7,1     914       914
P1,2     915       1004
P7,1     1005       1005
P1,3     1006       1085
P7,1     1086       1087
P1,4     1088       1157
P7,1     1158       1158
P1,5     1159       1218
P7,1     1219       1219
P1,6     1220       1229
P7,1     1230       1424
P7,2     1425       1427
