CPU0
P1,1      0      99
P5,3      100      102
P3,1      103      172
P4,2      173      232
P2,3      233      282
P3,3      283      322
P2,4      323      392
P4,4      393      462
P3,5      463      482
P4,5      483      492
P2,6      493      502
P3,6      503      512
P4,6      513      522
P7,1      523      722
P7,2      725      727
CPU1
P2,1      2      81
P5,1      82      84
P6,1      85      89
P5,2      90      92
P4,1      93      102
P2,2      103      182
P3,2      183      252
P4,3      253      282
P1,2      283      372
P3,4      373      442
P2,5      443      482
P1,3      483      562
P1,4      566      635
P1,5      638      697
P1,6      700      709
