P1,1     0      10
P2,1     10      20
P3,1     20      30
P4,1     30      40
P1,1     40      45
P5,1     45      55
P6,1     55      65
P2,1     65      75
P7,1     75      85
P3,1     85      90
P8,1     90      96
P9,1     96      104
P10,1     104      114
P11,1     114      119
P12,1     119      129
P4,1     129      139
P1,2     139      144
P5,1     144      149
P6,1     149      159
P2,1     159      169
P7,1     169      174
P3,2     174      184
P10,1     184      194
P11,2     194      196
P12,1     196      201
P4,1     201      211
P1,3     211      221
P5,2     221      226
P9,2     226      228
P6,1     228      238
P2,1     238      248
P7,2     248      258
P3,2     258      263
P10,1     263      273
P12,2     273      283
P4,1     283      293
P1,3     293      298
P5,3     298      303
P6,1     303      313
P2,1     313      323
P7,2     323      328
P3,3     328      338
P10,1     338      348
P12,2     348      353
P4,1     353      363
P1,4     363      368
P5,4     368      373
P6,1     373      383
P2,1     383      393
P7,3     393      403
P3,3     403      408
P10,1     408      418
P12,3     418      428
P4,2     428      438
P1,5     438      448
P5,5     448      453
P6,1     453      463
P2,1     463      473
P7,3     473      478
P3,4     478      488
P10,1     488      498
P12,3     498      503
P4,2     503      513
P1,5     513      518
P5,6     518      523
P6,1     523      533
P2,1     533      543
P7,4     543      553
P3,4     553      558
P10,1     558      568
P12,4     568      578
P4,2     578      588
P1,6     588      593
P5,7     593      598
P6,1     598      608
P2,1     608      618
P7,4     618      623
P3,5     623      633
P10,1     633      643
P12,4     643      648
P4,2     648      658
P1,7     658      668
P5,8     668      673
P6,2     673      683
P2,1     683      693
P7,5     693      703
P3,5     703      708
P10,1     708      718
P12,5     718      728
P4,2     728      738
P1,7     738      743
P5,9     743      748
P6,2     748      758
P2,2     758      768
P7,5     768      773
P3,6     773      783
P10,1     783      793
P12,5     793      798
P4,2     798      808
P1,8     808      813
P5,10     813      818
P6,2     818      828
P2,2     828      838
P7,6     838      848
P3,6     848      853
P12,6     853      863
P4,2     863      873
P1,9     873      883
P5,11     883      888
P6,2     888      898
P2,2     898      908
P7,6     908      913
P3,7     913      923
P12,6     923      928
P4,2     928      938
P1,9     938      943
P5,12     943      948
P6,2     948      958
P2,2     958      968
P7,7     968      978
P3,7     978      983
P12,7     983      993
P4,2     993      1003
P1,10     1003      1008
P5,13     1008      1013
P6,2     1013      1023
P2,2     1023      1033
P7,7     1033      1038
P3,8     1038      1048
P12,7     1048      1053
P4,2     1053      1063
P1,11     1063      1073
P5,14     1073      1078
P6,2     1078      1088
P2,2     1088      1098
P7,8     1098      1108
P3,8     1108      1113
P12,8     1113      1123
P4,3     1123      1133
P1,11     1133      1138
P5,15     1138      1143
P6,2     1143      1153
P2,2     1153      1163
P7,8     1163      1168
P3,9     1168      1178
P12,8     1178      1183
P1,12     1183      1188
P5,16     1188      1193
P6,3     1193      1203
P2,2     1203      1213
P7,9     1213      1223
P3,9     1223      1228
P12,9     1228      1238
P1,13     1238      1248
P5,17     1248      1253
P6,3     1253      1263
P2,2     1263      1273
P7,9     1273      1278
P3,10     1278      1288
P12,9     1288      1293
P1,13     1293      1298
P5,18     1298      1303
P6,3     1303      1313
P2,2     1313      1323
P7,10     1323      1333
P3,10     1333      1338
P12,10     1338      1348
P1,14     1348      1353
P5,19     1353      1358
P6,3     1358      1368
P2,2     1368      1378
P7,10     1378      1383
P3,11     1383      1393
P12,10     1393      1398
P1,15     1398      1408
P5,20     1408      1413
P6,3     1413      1423
P2,2     1423      1433
P7,11     1433      1443
P3,11     1443      1448
P12,11     1448      1458
P1,15     1458      1463
P5,21     1463      1468
P6,3     1468      1478
P2,2     1478      1488
P7,11     1488      1493
P3,12     1493      1503
P12,11     1503      1508
P1,16     1508      1513
P5,22     1513      1518
P6,3     1518      1528
P2,2     1528      1538
P7,12     1538      1548
P3,12     1548      1553
P12,12     1553      1563
P1,17     1563      1568
P5,23     1568      1573
P6,3     1573      1583
P2,2     1583      1593
P7,12     1593      1598
P3,13     1598      1608
P12,12     1608      1613
P1,18     1613      1623
P6,3     1623      1633
P2,2     1633      1643
P7,13     1643      1653
P3,13     1653      1658
P12,13     1658      1668
P1,18     1668      1673
P6,3     1673      1683
P2,2     1683      1693
P7,13     1693      1698
P3,14     1698      1708
P12,13     1708      1713
P1,19     1713      1718
P6,3     1718      1728
P2,2     1728      1738
P7,14     1738      1748
P3,14     1748      1753
P12,14     1753      1763
P1,20     1763      1768
P6,3     1768      1778
P2,3     1778      1788
P7,14     1788      1793
P3,15     1793      1803
P12,14     1803      1808
P6,3     1808      1818
P3,15     1818      1823
P12,15     1823      1833
P6,3     1833      1843
P3,16     1843      1853
P12,15     1853      1858
P6,3     1858      1868
P3,16     1868      1873
P12,16     1873      1883
P6,3     1883      1893
P3,17     1893      1903
P12,16     1903      1908
P6,3     1908      1918
P3,17     1918      1923
P12,17     1923      1933
P6,3     1933      1943
P3,18     1943      1953
P12,17     1953      1958
P6,3     1958      1968
P3,18     1968      1973
P12,18     1973      1983
P6,3     1983      1993
P12,18     1993      1998
P6,3     1998      1999
P12,19     2000      2010
P6,4     2010      2020
P12,19     2020      2025
P6,4     2025      2030
P12,20     2030      2040
P12,20     2040      2045
P12,21     2047      2057
P12,21     2057      2062
P12,22     2064      2074
P12,22     2074      2079
P12,23     2081      2091
P12,23     2091      2096
