CPU0
P1,1    0    4
P2,2    6    8
P2,3    11    13
P3,2    18    27
P6,1    28    30
P7,1    31    40
P4,2    41    43
P9,1    44    53
P6,2    54    56
P13,1    57    59
P14,1    60    62
P15,1    63    65
P7,1    66    75
P18,1    76    78
P3,2    79    88
P10,2    89    91
P6,3    92    94
P13,2    95    97
P5,1    98    107
P16,2    108    110
P17,2    111    113
P18,2    114    116
P9,1    117    121
P10,3    122    124
P11,3    125    127
P13,3    128    130
P15,3    131    133
P16,3    134    136
P7,1    137    146
P9,2    147    156
P5,1    157    166
P3,2    167    176
P7,1    177    186
P3,3    187    196
P5,2    197    206
P7,1    207    216
P3,3    217    226
P7,2    227    236
P3,4    237    246
P5,2    247    256
P7,2    257    266
P3,4    267    276
P5,2    277    286
P7,2    287    296
P5,3    297    306
P3,4    307    316
P7,2    317    326
P5,3    327    336
P3,5    337    346
P7,3    347    356
P5,4    357    366
P5,4    367    376
P5,4    377    386
P5,4    387    396
P5,4    397    406
P5,4    407    416
P5,4    417    426
P5,5    429    438
P5,5    439    448
P5,6    451    460
P7,4    462    471
P7,5    474    483
P7,5    484    493
P7,5    494    503
P7,5    504    513
P7,6    516    525
CPU1
P2,1    1    3
P3,1    6    15
P4,1    23    25
P5,1    26    35
P8,1    36    38
P3,2    39    48
P10,1    49    51
P11,1    52    54
P12,1    55    57
P5,1    58    67
P8,2    68    70
P16,1    71    73
P17,1    74    76
P4,3    77    79
P9,1    80    89
P11,2    90    92
P12,2    93    95
P14,2    96    98
P15,2    99    101
P8,3    102    104
P7,1    105    114
P3,2    115    124
P12,3    125    127
P14,3    128    130
P5,1    131    140
P17,3    141    143
P18,3    144    146
P3,2    147    156
P7,1    157    166
P5,1    167    176
P5,1    177    186
P7,1    187    196
P3,3    197    206
P5,2    207    216
P5,2    217    226
P5,2    227    236
P7,2    237    246
P3,4    247    256
P5,2    257    266
P7,2    267    276
P3,4    277    286
P3,4    287    296
P7,2    297    306
P5,3    307    316
P3,4    317    326
P7,2    327    336
P5,3    337    346
P3,6    349    358
P7,3    359    368
P7,3    369    378
P7,3    379    388
P7,3    389    398
P7,4    402    411
P7,4    412    421
P7,4    422    431
P7,4    432    441
P7,4    442    451
P7,4    452    461
