CPU0
P1,1      0      4
P3,1      6      15
P3,2      18      77
P6,1      78      80
P7,1      81      160
P6,2      161      163
P5,2      164      233
P6,3      234      236
P3,4      237      306
P8,3      307      309
P11,3      310      312
P13,3      313      315
P15,3      316      318
P17,3      319      321
P5,3      322      361
P3,6      362      371
P5,4      372      441
P5,5      444      463
P5,6      466      475
P7,6      499      508
CPU1
P2,1      1      3
P2,2      6      8
P2,3      11      13
P4,1      23      25
P5,1      26      95
P8,1      96      98
P9,1      99      123
P4,2      124      126
P10,1      127      129
P11,1      130      132
P12,1      133      135
P13,1      136      138
P14,1      139      141
P15,1      142      144
P16,1      145      147
P17,1      148      150
P18,1      151      153
P3,3      154      183
P8,2      184      186
P9,2      187      196
P4,3      197      199
P10,2      200      202
P11,2      203      205
P12,2      206      208
P13,2      209      211
P14,2      212      214
P15,2      215      217
P16,2      218      220
P17,2      221      223
P18,2      224      226
P7,2      227      306
P10,3      307      309
P12,3      310      312
P14,3      313      315
P16,3      316      318
P18,3      319      321
P3,5      322      331
P7,3      332      381
P7,4      385      454
P7,5      457      496
