P1,1     2      2
P2,1     3      3
P3,1     4      4
P4,1     5      5
P6,1     6      10
P3,1     11      12
P4,1     13      17
P3,1     18      18
P3,1     19      20
P3,1     21      82
P4,2     83      83
P2,1     84      101
P1,1     102      102
P4,2     103      144
P7,1     145      145
P1,1     146      200
P3,2     201      201
P4,3     202      206
P2,2     207      208
P3,2     209      250
P7,1     251      251
P2,2     252      289
P7,1     290      290
P4,4     291      292
P4,4     293      334
P4,4     335      350
P1,2     351      351
P2,3     352      362
P2,3     363      373
P2,3     374      391
P1,2     392      393
P2,3     394      396
P7,1     397      406
P3,4     407      457
P3,4     458      476
P7,1     477      477
P2,4     478      498
P2,4     499      519
P2,4     520      535
P7,1     536      536
P3,6     537      540
P7,1     541      577
P1,3     578      618
P7,1     619      620
P7,1     621      629
P7,1     630      695
P1,4     697      700
P1,4     701      762
