CPU0
P1,1    0    9
P3,1    10    19
P1,1    20    24
P5,1    25    34
P6,1    35    44
P1,2    45    49
P2,1    50    59
P8,1    60    65
P10,1    66    75
P12,1    76    85
P4,1    86    95
P7,1    96    100
P2,1    101    110
P11,2    111    112
P3,2    113    117
P12,1    118    122
P4,1    123    132
P1,3    133    137
P2,1    138    147
P9,2    148    149
P3,3    150    159
P6,1    160    169
P7,2    170    174
P1,4    175    179
P2,1    180    189
P3,3    190    194
P6,1    195    204
P4,2    205    214
P2,1    215    224
P12,3    225    234
P6,1    235    244
P5,6    245    249
P1,5    250    254
P2,1    255    264
P12,3    265    269
P6,1    270    279
P5,7    280    284
P1,6    285    289
P2,1    290    299
P12,4    300    309
P6,1    310    319
P4,2    320    329
P2,1    330    339
P12,4    340    344
P7,5    345    354
P4,2    355    364
P10,1    365    374
P12,5    375    384
P5,10    385    389
P6,2    390    399
P1,8    400    404
P2,2    405    414
P3,6    415    419
P5,11    420    424
P6,2    425    434
P1,9    435    444
P12,6    445    454
P7,6    455    459
P6,2    460    469
P1,9    470    474
P12,6    475    479
P3,7    480    484
P5,13    485    489
P6,2    490    499
P1,10    500    504
P12,7    505    514
P7,7    515    519
P5,14    520    524
P4,2    525    534
P2,2    535    544
P3,8    545    549
P5,15    550    554
P6,2    555    564
P1,11    565    569
P12,8    570    579
P7,8    580    584
P5,16    585    589
P1,12    590    594
P2,2    595    604
P7,9    605    614
P1,13    615    624
P2,2    625    634
P5,18    635    639
P7,9    640    644
P1,13    645    649
P12,9    650    654
P3,10    655    659
P5,19    660    664
P6,3    665    674
P12,10    675    684
P3,11    685    694
P6,3    695    704
P12,10    705    709
P5,21    710    714
P3,11    715    719
P6,3    720    729
P12,11    730    739
P5,22    740    744
P7,11    745    749
P6,3    750    759
P2,2    760    769
P7,12    770    779
P12,12    780    789
P3,13    790    799
P7,12    800    804
P6,3    805    814
P3,13    815    819
P1,18    820    824
P12,13    825    834
P2,2    835    844
P1,19    845    849
P7,13    850    854
P6,3    855    864
P3,14    865    869
P7,14    870    879
P6,3    880    889
P3,15    890    899
P6,3    900    909
P3,16    910    919
P12,15    920    924
P3,16    925    929
P12,16    930    939
P6,3    940    949
P3,17    950    954
P12,17    955    964
P6,3    965    974
P3,18    975    979
P12,18    980    989
P12,18    990    994
P6,3    995    1004
P6,3    1005    1005
P12,19    1007    1011
P12,20    1014    1023
P12,20    1024    1028
P12,21    1031    1040
P12,21    1041    1045
P12,22    1048    1057
P12,22    1058    1062
P12,23    1065    1074
P12,23    1075    1079
CPU1
P2,1    2    11
P4,1    12    21
P2,1    22    31
P3,1    32    36
P4,1    37    46
P7,1    47    56
P5,1    57    61
P9,1    62    69
P11,1    70    74
P3,2    75    84
P6,1    85    94
P1,3    95    104
P5,2    105    109
P10,1    110    119
P6,1    120    129
P7,2    130    139
P5,3    140    144
P10,1    145    154
P12,2    155    164
P4,1    165    174
P5,4    175    179
P10,1    180    189
P12,2    190    194
P7,3    195    204
P5,5    205    209
P1,5    210    219
P10,1    220    229
P3,4    230    239
P7,3    240    244
P4,2    245    254
P10,1    255    264
P3,4    265    269
P7,4    270    279
P4,2    280    289
P10,1    290    299
P3,5    300    309
P7,4    310    314
P5,8    315    319
P1,7    320    329
P10,1    330    339
P3,5    340    344
P5,9    345    349
P6,2    350    359
P1,7    360    364
P2,2    365    374
P3,6    375    384
P7,5    385    389
P4,2    390    399
P10,1    400    409
P12,5    410    414
P7,6    415    424
P4,2    425    434
P2,2    435    444
P3,7    445    454
P5,12    455    459
P4,2    460    469
P2,2    470    479
P7,7    480    489
P4,2    490    499
P2,2    500    509
P3,8    510    519
P6,2    520    529
P1,11    530    539
P12,7    540    544
P7,8    545    554
P4,3    555    564
P2,2    565    574
P3,9    575    584
P6,2    585    594
P12,8    595    599
P3,9    600    604
P5,17    605    609
P6,3    610    619
P12,9    620    629
P3,10    630    639
P6,3    640    649
P2,2    650    659
P7,10    660    669
P1,14    670    674
P2,2    675    684
P5,20    685    689
P7,10    690    694
P1,15    695    704
P2,2    705    714
P7,11    715    724
P1,15    725    729
P2,2    730    739
P3,12    740    749
P1,16    750    754
P12,11    755    759
P5,23    760    764
P3,12    765    769
P1,17    770    774
P6,3    775    784
P2,2    785    794
P1,18    795    804
P12,12    805    809
P2,2    810    819
P7,13    820    829
P6,3    830    839
P3,14    840    849
P12,13    850    854
P2,2    855    864
P1,20    865    869
P12,14    870    879
P2,3    880    889
P7,14    890    894
P12,14    895    899
P3,15    900    904
P12,15    905    914
P6,3    915    924
P6,3    925    934
P3,17    935    944
P12,16    945    949
P6,3    950    959
P3,18    960    969
P12,17    970    974
P6,3    975    984
P6,3    985    994
P12,19    997    1006
P6,4    1008    1017
P6,4    1018    1022
