P1,1     0      4
P2,1     4      7
P1,1     7      8
P3,1     8      12
P2,2     12      15
P3,1     15      19
P2,3     19      22
P3,1     22      24
P3,2     26      30
P3,2     30      34
P3,2     34      38
P3,2     38      42
P3,2     42      46
P3,2     46      50
P3,2     50      54
P3,2     54      58
P3,2     58      62
P3,2     62      66
P3,2     66      70
P3,2     70      74
P3,2     74      78
P3,2     78      82
P3,2     82      86
P3,3     88      92
P3,3     92      96
P3,3     96      100
P3,3     100      104
P3,3     104      108
P3,3     108      112
P3,3     112      116
P3,3     116      118
P3,4     121      125
P3,4     125      129
P3,4     129      133
P3,4     133      137
P3,4     137      141
P3,4     141      145
P3,4     145      149
P3,4     149      153
P3,4     153      157
P3,4     157      161
P3,4     161      165
P3,4     165      169
P3,4     169      173
P3,4     173      177
P3,4     177      181
P3,4     181      185
P3,4     185      189
P3,4     189      191
P3,5     193      197
P3,5     197      201
P3,5     201      203
P3,6     205      209
P3,6     209      213
P3,6     213      215
